AT1 0 CCGT,AT1 0 biomass,AT1 0 oil,AT1 0 waste,BA1 0 lignite,BE1 0 CCGT,BE1 0 biomass,BE1 0 nuclear,BE1 0 oil,BE1 0 waste,BG1 0 CCGT,BG1 0 coal,BG1 0 lignite,BG1 0 nuclear,CH1 0 CCGT,CH1 0 biomass,CH1 0 nuclear,CH1 0 waste,CZ1 0 CCGT,CZ1 0 biomass,CZ1 0 coal,CZ1 0 lignite,CZ1 0 nuclear,CZ1 0 waste,DE1 0 CCGT,DE1 0 OCGT,DE1 0 biomass,DE1 0 coal,DE1 0 oil,DE1 0 waste,DE1 1 CCGT,DE1 1 OCGT,DE1 1 biomass,DE1 1 coal,DE1 1 geothermal,DE1 1 lignite,DE1 1 oil,DE1 1 waste,DE1 2 CCGT,DE1 2 OCGT,DE1 2 biomass,DE1 2 coal,DE1 2 lignite,DE1 2 oil,DE1 2 waste,DE1 3 CCGT,DE1 3 OCGT,DE1 3 biomass,DE1 3 coal,DE1 3 lignite,DE1 3 oil,DE1 3 waste,DE1 4 CCGT,DE1 4 OCGT,DE1 4 biomass,DE1 4 coal,DE1 4 geothermal,DE1 4 lignite,DE1 4 oil,DE1 4 waste,DE1 5 CCGT,DE1 5 OCGT,DE1 5 biomass,DE1 5 coal,DE1 5 lignite,DE1 5 oil,DE1 5 waste,DK1 0 CCGT,DK1 0 biomass,DK1 0 coal,DK1 0 waste,DK2 0 CCGT,DK2 0 biomass,DK2 0 oil,DK2 0 waste,EE7 0 CCGT,EE7 0 biomass,EE7 0 oil,ES1 0 CCGT,ES1 0 biomass,ES1 0 nuclear,ES1 0 oil,ES1 0 waste,ES4 0 CCGT,ES4 0 lignite,ES4 0 oil,ES4 0 waste,FI2 0 CCGT,FI2 0 biomass,FI2 0 coal,FI2 0 lignite,FI2 0 nuclear,FI2 0 oil,FI2 0 waste,FR1 0 CCGT,FR1 0 biomass,FR1 0 coal,FR1 0 geothermal,FR1 0 lignite,FR1 0 nuclear,FR1 0 oil,FR1 0 waste,FR1 1 CCGT,FR1 1 biomass,FR1 1 nuclear,FR1 1 waste,FR1 2 CCGT,FR1 2 biomass,FR1 2 nuclear,FR1 2 oil,FR1 3 CCGT,FR1 3 coal,FR1 3 nuclear,FR1 3 oil,FR1 4 CCGT,FR1 4 biomass,FR1 4 nuclear,FR1 4 oil,FR1 4 waste,FR5 0 oil,GB0 0 CCGT,GB0 0 biomass,GB0 0 geothermal,GB0 0 nuclear,GB0 0 oil,GB0 0 waste,GB0 1 CCGT,GB0 1 biomass,GB0 1 nuclear,GB0 1 oil,GB0 1 waste,GB6 0 CCGT,GB6 0 biomass,GB6 0 oil,GR1 0 CCGT,GR1 0 lignite,GR1 0 oil,HR1 0 CCGT,HR1 0 coal,HR1 0 geothermal,HR1 0 oil,HU1 0 CCGT,HU1 0 biomass,HU1 0 geothermal,HU1 0 lignite,HU1 0 nuclear,HU1 0 oil,HU1 0 waste,IE6 0 CCGT,IE6 0 biomass,IE6 0 lignite,IE6 0 oil,IE6 0 waste,IT1 0 CCGT,IT1 0 biomass,IT1 0 geothermal,IT1 0 oil,IT1 0 waste,IT1 1 CCGT,IT1 1 biomass,IT1 1 oil,IT1 1 waste,IT3 0 CCGT,IT3 0 biomass,IT3 0 coal,IT3 0 oil,LT7 0 CCGT,LT7 0 biomass,LT7 0 waste,LU1 0 biomass,LU1 0 waste,LV7 0 CCGT,LV7 0 biomass,ME1 0 lignite,MK1 0 CCGT,MK1 0 lignite,MK1 0 oil,NL1 0 CCGT,NL1 0 biomass,NL1 0 coal,NL1 0 nuclear,NL1 0 waste,NO2 0 CCGT,PL1 0 CCGT,PL1 0 biomass,PL1 0 coal,PL1 0 lignite,PL1 0 waste,PT1 0 CCGT,PT1 0 biomass,PT1 0 oil,PT1 0 waste,RO1 0 CCGT,RO1 0 biomass,RO1 0 coal,RO1 0 lignite,RO1 0 nuclear,RO1 0 oil,RS1 0 CCGT,RS1 0 biomass,RS1 0 lignite,RS1 0 waste,SE2 0 CCGT,SE2 0 biomass,SE2 0 nuclear,SE2 0 oil,SE2 0 waste,SI1 0 CCGT,SI1 0 coal,SI1 0 lignite,SI1 0 nuclear,SK1 0 CCGT,SK1 0 coal,SK1 0 nuclear,XK1 0 lignite,AL1 0 0 solar,AT1 0 0 solar,BA1 0 0 solar,BE1 0 0 solar,BG1 0 0 solar,CH1 0 0 solar,CZ1 0 0 solar,DE1 0 0 solar,DE1 1 0 solar,DE1 2 0 solar,DE1 3 0 solar,DE1 4 0 solar,DE1 5 0 solar,DK1 0 0 solar,DK2 0 0 solar,EE7 0 0 solar,ES1 0 0 solar,ES4 0 0 solar,FI2 0 0 solar,FR1 0 0 solar,FR1 1 0 solar,FR1 2 0 solar,FR1 3 0 solar,FR1 4 0 solar,FR5 0 0 solar,GB0 0 0 solar,GB0 1 0 solar,GB6 0 0 solar,GR1 0 0 solar,HR1 0 0 solar,HU1 0 0 solar,IE6 0 0 solar,IT1 0 0 solar,IT1 1 0 solar,IT3 0 0 solar,LT7 0 0 solar,LU1 0 0 solar,LV7 0 0 solar,ME1 0 0 solar,MK1 0 0 solar,NL1 0 0 solar,NO2 0 0 solar,PL1 0 0 solar,PT1 0 0 solar,RO1 0 0 solar,RS1 0 0 solar,SE2 0 0 solar,SI1 0 0 solar,SK1 0 0 solar,XK1 0 0 solar,AL1 0 0 solar-hsat,AT1 0 0 solar-hsat,BA1 0 0 solar-hsat,BE1 0 0 solar-hsat,BG1 0 0 solar-hsat,CH1 0 0 solar-hsat,CZ1 0 0 solar-hsat,DE1 0 0 solar-hsat,DE1 1 0 solar-hsat,DE1 2 0 solar-hsat,DE1 3 0 solar-hsat,DE1 4 0 solar-hsat,DE1 5 0 solar-hsat,DK1 0 0 solar-hsat,DK2 0 0 solar-hsat,EE7 0 0 solar-hsat,ES1 0 0 solar-hsat,ES4 0 0 solar-hsat,FI2 0 0 solar-hsat,FR1 0 0 solar-hsat,FR1 1 0 solar-hsat,FR1 2 0 solar-hsat,FR1 3 0 solar-hsat,FR1 4 0 solar-hsat,FR5 0 0 solar-hsat,GB0 0 0 solar-hsat,GB0 1 0 solar-hsat,GB6 0 0 solar-hsat,GR1 0 0 solar-hsat,HR1 0 0 solar-hsat,HU1 0 0 solar-hsat,IE6 0 0 solar-hsat,IT1 0 0 solar-hsat,IT1 1 0 solar-hsat,IT3 0 0 solar-hsat,LT7 0 0 solar-hsat,LU1 0 0 solar-hsat,LV7 0 0 solar-hsat,ME1 0 0 solar-hsat,MK1 0 0 solar-hsat,NL1 0 0 solar-hsat,NO2 0 0 solar-hsat,PL1 0 0 solar-hsat,PT1 0 0 solar-hsat,RO1 0 0 solar-hsat,RS1 0 0 solar-hsat,SE2 0 0 solar-hsat,SI1 0 0 solar-hsat,SK1 0 0 solar-hsat,XK1 0 0 solar-hsat,AL1 0 0 offwind-ac,BA1 0 0 offwind-ac,BE1 0 0 offwind-ac,BG1 0 0 offwind-ac,DE1 0 0 offwind-ac,DE1 2 0 offwind-ac,DE1 3 0 offwind-ac,DK1 0 0 offwind-ac,DK2 0 0 offwind-ac,EE7 0 0 offwind-ac,ES1 0 0 offwind-ac,ES4 0 0 offwind-ac,FI2 0 0 offwind-ac,FR1 1 0 offwind-ac,FR1 2 0 offwind-ac,FR1 3 0 offwind-ac,FR1 4 0 offwind-ac,FR5 0 0 offwind-ac,GB0 0 0 offwind-ac,GB0 1 0 offwind-ac,GB6 0 0 offwind-ac,GR1 0 0 offwind-ac,HR1 0 0 offwind-ac,IE6 0 0 offwind-ac,IT1 0 0 offwind-ac,IT1 1 0 offwind-ac,IT3 0 0 offwind-ac,LT7 0 0 offwind-ac,LV7 0 0 offwind-ac,ME1 0 0 offwind-ac,NL1 0 0 offwind-ac,NO2 0 0 offwind-ac,PL1 0 0 offwind-ac,PT1 0 0 offwind-ac,RO1 0 0 offwind-ac,SE2 0 0 offwind-ac,SI1 0 0 offwind-ac,AL1 0 0 offwind-float,BA1 0 0 offwind-float,BE1 0 0 offwind-float,BG1 0 0 offwind-float,DE1 0 0 offwind-float,DE1 2 0 offwind-float,DE1 3 0 offwind-float,DK1 0 0 offwind-float,DK2 0 0 offwind-float,EE7 0 0 offwind-float,ES1 0 0 offwind-float,ES4 0 0 offwind-float,FI2 0 0 offwind-float,FR1 1 0 offwind-float,FR1 2 0 offwind-float,FR1 3 0 offwind-float,FR1 4 0 offwind-float,FR5 0 0 offwind-float,GB0 0 0 offwind-float,GB0 1 0 offwind-float,GB6 0 0 offwind-float,GR1 0 0 offwind-float,HR1 0 0 offwind-float,IE6 0 0 offwind-float,IT1 0 0 offwind-float,IT1 1 0 offwind-float,IT3 0 0 offwind-float,LT7 0 0 offwind-float,LV7 0 0 offwind-float,ME1 0 0 offwind-float,NL1 0 0 offwind-float,NO2 0 0 offwind-float,PL1 0 0 offwind-float,PT1 0 0 offwind-float,RO1 0 0 offwind-float,SE2 0 0 offwind-float,SI1 0 0 offwind-float,BE1 0 0 offwind-dc,BG1 0 0 offwind-dc,DE1 0 0 offwind-dc,DE1 2 0 offwind-dc,DE1 3 0 offwind-dc,DK1 0 0 offwind-dc,DK2 0 0 offwind-dc,EE7 0 0 offwind-dc,FI2 0 0 offwind-dc,FR1 1 0 offwind-dc,FR1 3 0 offwind-dc,FR1 4 0 offwind-dc,GB0 0 0 offwind-dc,GB0 1 0 offwind-dc,GB6 0 0 offwind-dc,GR1 0 0 offwind-dc,HR1 0 0 offwind-dc,IE6 0 0 offwind-dc,IT1 0 0 offwind-dc,IT1 1 0 offwind-dc,LT7 0 0 offwind-dc,LV7 0 0 offwind-dc,NL1 0 0 offwind-dc,NO2 0 0 offwind-dc,PL1 0 0 offwind-dc,RO1 0 0 offwind-dc,SE2 0 0 offwind-dc,AL1 0 0 onwind,AT1 0 0 onwind,BA1 0 0 onwind,BE1 0 0 onwind,BG1 0 0 onwind,CH1 0 0 onwind,CZ1 0 0 onwind,DE1 0 0 onwind,DE1 1 0 onwind,DE1 2 0 onwind,DE1 3 0 onwind,DE1 4 0 onwind,DE1 5 0 onwind,DK1 0 0 onwind,DK2 0 0 onwind,EE7 0 0 onwind,ES1 0 0 onwind,ES4 0 0 onwind,FI2 0 0 onwind,FR1 0 0 onwind,FR1 1 0 onwind,FR1 2 0 onwind,FR1 3 0 onwind,FR1 4 0 onwind,FR5 0 0 onwind,GB0 0 0 onwind,GB0 1 0 onwind,GB6 0 0 onwind,GR1 0 0 onwind,HR1 0 0 onwind,HU1 0 0 onwind,IE6 0 0 onwind,IT1 0 0 onwind,IT1 1 0 onwind,IT3 0 0 onwind,LT7 0 0 onwind,LU1 0 0 onwind,LV7 0 0 onwind,ME1 0 0 onwind,MK1 0 0 onwind,NL1 0 0 onwind,NO2 0 0 onwind,PL1 0 0 onwind,PT1 0 0 onwind,RO1 0 0 onwind,RS1 0 0 onwind,SE2 0 0 onwind,SI1 0 0 onwind,SK1 0 0 onwind,XK1 0 0 onwind,AL1 0 ror,AT1 0 ror,BA1 0 ror,BE1 0 ror,BG1 0 ror,CH1 0 ror,CZ1 0 ror,DE1 0 ror,DE1 1 ror,DE1 2 ror,DE1 3 ror,DE1 4 ror,DE1 5 ror,ES1 0 ror,FI2 0 ror,FR1 0 ror,FR1 1 ror,FR1 2 ror,GB0 1 ror,GR1 0 ror,HR1 0 ror,HU1 0 ror,IE6 0 ror,IT1 0 ror,IT1 1 ror,IT3 0 ror,LV7 0 ror,ME1 0 ror,MK1 0 ror,NO2 0 ror,PL1 0 ror,PT1 0 ror,RO1 0 ror,RS1 0 ror,SE2 0 ror,SI1 0 ror,SK1 0 ror,XK1 0 ror
43.45040866435538,19.979914529914527,124.76737142857142,34.1135,28.168075757575757,43.27286666666667,19.97991452991453,27.322803680981593,124.76737142857147,34.1135,43.27286666666667,22.97802808988764,28.168075757575757,27.322803680981593,43.27286666666667,19.979914529914524,27.32280368098159,34.113499999999995,43.27286666666667,19.979914529914527,22.97802808988764,28.168075757575757,27.322803680981597,34.1135,49.76847298005301,62.304047229309916,19.99848617440623,20.768452573265627,124.76737142857142,34.113499999999995,48.87853250835677,60.07506506245916,19.979914529914524,18.97974327003091,0.0,28.168075757575757,124.18897337650121,34.113500000000016,47.5267371943003,61.045455377261234,20.08095236651416,22.349935574376605,27.070017111514076,124.1330032705252,34.1135,47.428321983451625,60.65013650925319,20.543986113789813,21.091077966857235,24.30801815810147,122.56133132189387,34.11350000000001,50.67329135255309,58.93621627906976,20.156746925067264,20.911897107065897,0.0,28.168075757575757,123.94845991085216,34.1135,51.65288925295238,58.87578328685467,20.08665951874584,21.848099163917325,26.166418933284593,124.76737142857142,34.113500000000016,43.272866666666665,19.979914529914527,22.97802808988764,34.1135,43.27286666666667,19.979914529914527,124.76737142857142,34.1135,43.27286666666667,19.979914529914527,124.76737142857142,45.69212511727709,19.979914529914527,27.322803680981593,124.76737142857141,34.1135,43.272866666666665,28.168075757575757,124.76737142857141,34.1135,38.812232562660085,19.97991452991453,22.97802808988764,28.168075757575757,27.322803680981593,124.76737142857141,34.1135,43.68968728114523,19.979914529914527,22.97802808988764,0.0,28.168075757575757,27.322803680981593,124.76737142857141,34.1135,43.27286666666667,19.979914529914527,27.322803680981597,34.1135,44.36166922628636,19.979914529914524,27.322803680981597,124.76737142857142,53.70292427673952,22.97802808988764,27.322803680981593,124.76737142857142,43.18370527702737,19.979914529914527,27.322803680981593,124.76737142857142,34.1135,124.76737142857142,43.36668893606248,19.979914529914534,0.0,27.322803680981593,124.76737142857142,34.113499999999995,43.27286666666667,19.97991452991453,27.322803680981593,124.76737142857144,34.1135,43.27286666666667,19.979914529914527,124.76737142857141,43.376176508787324,28.168075757575757,124.76737142857144,43.27286666666667,22.97802808988764,0.0,124.76737142857144,43.37953382289503,19.979914529914524,0.0,28.168075757575757,27.322803680981593,124.76737142857144,34.1135,43.36517688384571,19.979914529914527,28.168075757575757,124.76737142857142,34.1135,48.33803291270594,19.97991452991453,0.0,124.76737142857144,34.1135,43.48675576441104,19.979914529914527,124.76737142857144,34.1135,43.272866666666665,19.979914529914527,22.978028089887644,124.76737142857142,43.27286666666667,19.979914529914527,34.1135,19.979914529914527,34.1135,43.27286666666667,19.979914529914527,28.168075757575757,43.27286666666667,28.168075757575757,124.76737142857142,56.39686054144969,19.979914529914527,22.97802808988764,27.322803680981593,34.1135,43.27286666666667,43.27286666666667,19.979914529914527,22.978028089887644,28.168075757575757,34.1135,43.997372420001184,19.979914529914524,124.76737142857142,34.1135,43.272866666666665,19.979914529914527,22.978028089887637,28.168075757575757,27.322803680981593,124.76737142857142,43.27286666666667,19.97991452991453,28.168075757575753,34.1135,43.27286666666667,19.979914529914524,27.322803680981593,124.76737142857144,34.113499999999995,43.27286666666667,22.97802808988764,28.168075757575757,27.322803680981593,43.27286666666667,22.97802808988764,27.322803680981593,28.168075757575757,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.45040866435538,19.979914529914527,124.76737142857142,34.1135,28.168075757575757,43.27286666666667,19.97991452991453,27.322803680981593,124.76737142857147,34.1135,43.27286666666667,22.97802808988764,28.168075757575757,27.322803680981593,43.27286666666667,19.979914529914524,27.32280368098159,34.113499999999995,43.27286666666667,19.979914529914527,22.97802808988764,28.168075757575757,27.322803680981597,34.1135,49.76847298005301,62.304047229309916,19.99848617440623,20.768452573265627,124.76737142857142,34.113499999999995,48.87853250835677,60.07506506245916,19.979914529914524,18.97974327003091,0.0,28.168075757575757,124.18897337650121,34.113500000000016,47.5267371943003,61.045455377261234,20.08095236651416,22.349935574376605,27.070017111514076,124.1330032705252,34.1135,47.428321983451625,60.65013650925319,20.543986113789813,21.091077966857235,24.30801815810147,122.56133132189387,34.11350000000001,50.67329135255309,58.93621627906976,20.156746925067264,20.911897107065897,0.0,28.168075757575757,123.94845991085216,34.1135,51.65288925295238,58.87578328685467,20.08665951874584,21.848099163917325,26.166418933284593,124.76737142857142,34.113500000000016,43.272866666666665,19.979914529914527,22.97802808988764,34.1135,43.27286666666667,19.979914529914527,124.76737142857142,34.1135,43.27286666666667,19.979914529914527,124.76737142857142,45.69212511727709,19.979914529914527,27.322803680981593,124.76737142857141,34.1135,43.272866666666665,28.168075757575757,124.76737142857141,34.1135,38.812232562660085,19.97991452991453,22.97802808988764,28.168075757575757,27.322803680981593,124.76737142857141,34.1135,43.68968728114523,19.979914529914527,22.97802808988764,0.0,28.168075757575757,27.322803680981593,124.76737142857141,34.1135,43.27286666666667,19.979914529914527,27.322803680981597,34.1135,44.36166922628636,19.979914529914524,27.322803680981597,124.76737142857142,53.70292427673952,22.97802808988764,27.322803680981593,124.76737142857142,43.18370527702737,19.979914529914527,27.322803680981593,124.76737142857142,34.1135,124.76737142857142,43.36668893606248,19.979914529914534,0.0,27.322803680981593,124.76737142857142,34.113499999999995,43.27286666666667,19.97991452991453,27.322803680981593,124.76737142857144,34.1135,43.27286666666667,19.979914529914527,124.76737142857141,43.376176508787324,28.168075757575757,124.76737142857144,43.27286666666667,22.97802808988764,0.0,124.76737142857144,43.37953382289503,19.979914529914524,0.0,28.168075757575757,27.322803680981593,124.76737142857144,34.1135,43.36517688384571,19.979914529914527,28.168075757575757,124.76737142857142,34.1135,48.33803291270594,19.97991452991453,0.0,124.76737142857144,34.1135,43.48675576441104,19.979914529914527,124.76737142857144,34.1135,43.272866666666665,19.979914529914527,22.978028089887644,124.76737142857142,43.27286666666667,19.979914529914527,34.1135,19.979914529914527,34.1135,43.27286666666667,19.979914529914527,28.168075757575757,43.27286666666667,28.168075757575757,124.76737142857142,56.39686054144969,19.979914529914527,22.97802808988764,27.322803680981593,34.1135,43.27286666666667,43.27286666666667,19.979914529914527,22.978028089887644,28.168075757575757,34.1135,43.997372420001184,19.979914529914524,124.76737142857142,34.1135,43.272866666666665,19.979914529914527,22.978028089887637,28.168075757575757,27.322803680981593,124.76737142857142,43.27286666666667,19.97991452991453,28.168075757575753,34.1135,43.27286666666667,19.979914529914524,27.322803680981593,124.76737142857144,34.113499999999995,43.27286666666667,22.97802808988764,28.168075757575757,27.322803680981593,43.27286666666667,22.97802808988764,27.322803680981593,28.168075757575757,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
