AL1 0,AT1 0,BA1 0,BE1 0,BG1 0,CH1 0,CZ1 0,DE1 0,DE1 1,DE1 2,DE1 3,DE1 4,DE1 5,DK1 0,DK2 0,EE7 0,ES1 0,ES4 0,FI2 0,FR1 0,FR1 1,FR1 2,FR1 3,FR1 4,FR5 0,GB0 0,GB0 1,GB6 0,GR1 0,HR1 0,HU1 0,IE6 0,IT1 0,IT1 1,IT3 0,LT7 0,LU1 0,LV7 0,ME1 0,MK1 0,NL1 0,NO2 0,PL1 0,PT1 0,RO1 0,RS1 0,SE2 0,SI1 0,SK1 0,XK1 0
608.9999923706055,5705.10001373291,886.4200057983398,7485.955001831055,3592.0000076293945,7500.029998779297,6544.150016784668,8749.314765930176,11272.622261047363,7479.269905090332,4468.436279296875,8239.198265075684,4539.69100189209,2743.9152908325195,1058.0347137451172,850.5000076293945,20345.07893371582,869.9211044311523,9750.299995422363,6102.148262023926,5850.422798156738,14858.26262664795,8783.064834594727,16155.169998168945,146.9314727783203,15095.907699584961,5637.9387283325195,587.1622848510742,3828.120002746582,1455.0,4041.790008544922,2624.9150009155273,15280.106185913086,6195.1871337890625,81.7066650390625,1116.139991760254,474.61749267578125,662.0000076293945,324.0,709.0,10426.827499389648,16012.440002441406,14756.389999389648,4272.999984741211,5546.9999923706055,3926.9999923706055,15301.0,1264.520004272461,2790.0,589.9499969482422
801.0000076293945,5864.9999923706055,935.8500061035156,7599.335014343262,3853.0000076293945,7421.039985656738,6691.410003662109,8737.78239440918,11257.763961791992,7469.41153717041,4462.5465087890625,8228.338272094727,4533.707275390625,2837.687400817871,1094.1925888061523,877.2999954223633,20671.13726043701,883.8628005981445,9584.800010681152,6224.318206787109,5967.553024291992,15155.737030029297,8958.908935546875,16478.609634399414,149.87316131591797,15711.449890136719,5867.828140258789,611.1040878295898,4021.220016479492,1514.0,4187.659996032715,2598.909996032715,15579.9384765625,6316.751564025879,83.30995178222656,1157.9699935913086,480.47750091552734,692.0000076293945,339.0,734.0000076293945,10694.544967651367,16098.770004272461,14767.300033569336,4283.399993896484,5721.9999923706055,3999.000015258789,15565.000030517578,1374.990005493164,2884.0,643.1799926757812
1018.0,6211.0000076293945,1007.1999969482422,7596.155014038086,4236.0000076293945,7421.809997558594,7099.430000305176,9027.019317626953,11630.416946411133,7716.663032531738,4610.2651443481445,8500.711624145508,4683.781455993652,3025.6430130004883,1166.666976928711,946.5999984741211,20846.633255004883,891.3667144775391,9822.600006103516,6233.489761352539,5976.346260070801,15178.069137573242,8972.109916687012,16502.89094543457,150.09400177001953,17786.21703338623,6642.701065063477,691.8031158447266,4511.700004577637,1662.0,4497.277496337891,2671.4399795532227,16292.30599975586,6605.574844360352,87.1191635131836,1267.770004272461,484.6699981689453,771.0000076293945,374.0,797.0,11003.949989318848,16210.950004577637,15447.580017089844,4266.799980163574,6093.000015258789,4291.0000076293945,15941.000015258789,1487.2399978637695,3035.9999923706055,758.5299987792969
1061.9999923706055,6521.099983215332,1216.0100021362305,7980.519981384277,4493.0,7306.250015258789,7349.2700119018555,9634.564270019531,12413.178253173828,8236.017189025879,4920.549545288086,9072.834548950195,4999.013725280762,3227.022506713867,1244.3175048828125,985.0,21771.10447692871,930.8955383300781,9916.000015258789,6432.2070236206055,6166.866020202637,15661.930335998535,9258.131546020508,17028.986183166504,154.87884521484375,19958.290061950684,7453.915214538574,776.2868957519531,4873.669990539551,1833.9999923706055,4717.272499084473,2744.540008544922,17741.849868774414,7193.279861450195,94.87024688720703,1363.9700088500977,501.4850082397461,830.0,413.0,899.9999923706055,11446.582496643066,16813.54002380371,16376.440002441406,4259.799987792969,6261.0000076293945,4665.0,16598.99998474121,1577.8200073242188,3226.0,852.0299987792969
995.0000152587891,6776.60001373291,1367.1800003051758,8469.304992675781,4526.9999923706055,7480.630012512207,7739.43000793457,10255.698509216309,13213.447944641113,8766.987937927246,5237.774269104004,9657.754409790039,5321.296951293945,3389.999641418457,1307.1603622436523,990.0999984741211,23636.34970855713,1010.650260925293,9937.000007629395,6675.3710861206055,6399.999130249023,16254.016204833984,9608.127311706543,17672.752380371094,160.73390197753906,22749.549682617188,8496.379943847656,884.8542327880859,5309.570014953613,1971.0,4859.732498168945,2954.4950103759766,18866.75266265869,7649.361961364746,100.88539123535156,1429.359992980957,531.4075012207031,850.0000076293945,449.0,999.0000076293945,12028.577491760254,17236.299995422363,17076.599983215332,4551.299980163574,6340.0,5006.999984741211,17110.0,1617.7600021362305,3450.0,900.6100082397461
958.0,6948.0000076293945,1400.6599807739258,8884.112510681152,4575.9999923706055,7862.200004577637,7987.809989929199,10732.995162963867,13828.39720916748,9175.000534057617,5481.538414001465,10107.222915649414,5568.948280334473,3466.5805587768555,1336.689437866211,970.7000045776367,25302.1240234375,1081.875961303711,9871.199996948242,6824.232650756836,6542.7198486328125,16616.482696533203,9822.389671325684,18066.856857299805,164.31829071044922,25252.90030670166,9431.317893981934,982.2232055664062,5704.0,2069.0,4940.837493896484,3250.2149810791016,19537.29956817627,7921.229476928711,104.47097778320312,1455.6100006103516,556.4625015258789,849.0,487.99999237060547,1051.9999923706055,12454.799995422363,17539.619987487793,17246.000022888184,4953.800003051758,6387.999969482422,5163.0,17527.999992370605,1576.020004272461,3476.0,881.9900054931641
910.0,7027.099998474121,1425.4400100708008,9243.08999633789,4575.0000076293945,7981.469970703125,8019.099998474121,11203.051124572754,14434.017585754395,9576.82349395752,5721.604675292969,10549.872940063477,5812.842681884766,3496.5532836914062,1348.246711730957,943.0,25702.983924865723,1099.0160446166992,9815.300003051758,6928.647399902344,6642.827262878418,16870.72454071045,9972.677963256836,18343.290313720703,166.83245849609375,26646.16131591797,9951.66552734375,1036.4147415161133,5982.1199951171875,2103.9999923706055,4981.032501220703,3454.339988708496,19839.967163085938,8043.943405151367,106.08943176269531,1449.370002746582,579.6399993896484,838.0000076293945,503.0,1078.9999923706055,12809.94499206543,17677.209983825684,17332.39998626709,5399.300018310547,6373.0000076293945,5237.999984741211,17756.000022888184,1577.1600036621094,3573.9999923706055,858.1300048828125
878.9999923706055,6789.400001525879,1422.639991760254,9459.157508850098,4454.0000076293945,7312.759971618652,7872.4899826049805,11150.44448852539,14366.239196777344,9531.853210449219,5694.737525939941,10500.333480834961,5785.547065734863,3302.831184387207,1273.548812866211,917.9000015258789,25529.405891418457,1091.5941314697266,9744.400009155273,7055.403137207031,6764.35408782959,17179.365043640137,10155.122566223145,18678.870582580566,169.88455963134766,27289.765480041504,10192.035369873047,1061.448013305664,5931.889991760254,2047.0,4902.472496032715,3594.129981994629,19646.458389282227,7965.486946105957,105.05467987060547,1413.8299942016602,587.8600006103516,829.0,490.0,1059.9999923706055,12975.420028686523,17556.050010681152,17482.19995880127,5703.0000076293945,6381.0000076293945,5205.0000076293945,17608.00001525879,1531.849998474121,3425.0,802.6800003051758
904.9999923706055,6477.200004577637,1384.6799926757812,9253.557495117188,4410.0,7342.989990234375,7772.740005493164,10736.389892578125,13832.770988464355,9177.90249633789,5483.2722091674805,10110.419761657715,5570.709671020508,2968.1586151123047,1144.5013885498047,902.0000152587891,25692.435050964355,1098.5649795532227,9686.599990844727,6747.802940368652,6469.442985534668,16430.38218688965,9712.381362915039,17864.51254272461,162.47796630859375,27745.682159423828,10362.308692932129,1079.1811065673828,5424.400009155273,1919.0,4791.414993286133,3691.930000305176,18659.776191711426,7565.445152282715,99.77864074707031,1413.6200103759766,561.2750015258789,821.0,478.0,1057.0,12788.15998840332,17518.73999786377,17537.13998413086,5840.799980163574,6248.000015258789,5072.999984741211,17403.999977111816,1469.3600006103516,3327.999984741211,770.5999984741211
885.9999923706055,6269.100006103516,1364.8199844360352,9045.115005493164,4415.0000076293945,7501.640007019043,7706.14998626709,10485.443000793457,13509.450912475586,8963.382873535156,5355.108993530273,9874.103988647461,5440.50276184082,2952.7211837768555,1138.548812866211,909.7999877929688,25360.622756958008,1084.3772506713867,9613.500007629395,6366.59504699707,6103.960678100586,15502.170249938965,9163.693672180176,16855.281341552734,153.2989959716797,27631.6118850708,10319.706321716309,1074.7442932128906,5311.84001159668,1803.0000076293945,4756.144989013672,3763.1249923706055,18120.361518859863,7346.7441482543945,96.89424896240234,1405.0899963378906,552.3349838256836,810.0,478.0,1051.9999923706055,12566.514999389648,17590.250007629395,17205.47999572754,5609.000015258789,6265.0000076293945,4907.000015258789,17288.0,1386.5,3232.0000228881836,760.0699996948242
894.0,6206.600006103516,1405.6700057983398,9055.424995422363,4552.0000076293945,7397.089996337891,7718.269996643066,10362.495948791504,13351.045822143555,8858.282760620117,5292.317672729492,9758.325141906738,5376.710151672363,2955.997756958008,1139.812240600586,935.0,24254.901542663574,1037.0984954833984,9674.400001525879,6143.420280456543,5889.992294311523,14958.756881713867,8842.4693069458,16264.435935974121,147.9252471923828,27177.881874084473,10150.249687194824,1057.0962448120117,5204.120010375977,1743.0,4796.31999206543,3664.1099853515625,18605.90560913086,7543.603813171387,99.4905776977539,1408.0600051879883,540.7775039672852,814.0,479.0,1041.0,12438.157516479492,17557.22999572754,16854.63999938965,5400.300003051758,6399.999969482422,4863.9999923706055,17521.999992370605,1369.6800003051758,3153.0000076293945,777.7099990844727
923.0000076293945,6303.300003051758,1361.6200103759766,8934.359985351562,4809.0,7360.899993896484,7651.849998474121,10327.863182067871,13306.424942016602,8828.677230834961,5274.630058288574,9725.711585998535,5358.740509033203,3049.0337142944336,1175.6862716674805,969.5999908447266,23506.885429382324,1005.1145858764648,9903.400001525879,6057.466270446777,5807.584053039551,14749.465362548828,8718.752304077148,16036.876403808594,145.8555908203125,27599.541038513184,10307.728713989258,1073.4968719482422,5188.120010375977,1753.0,4889.279991149902,3572.215019226074,18557.705596923828,7524.0615310668945,99.23283386230469,1418.2999877929688,540.6000061035156,824.0,482.0,1048.0,12635.617485046387,17363.640014648438,16919.76001739502,5304.5000076293945,6568.0000076293945,4861.0,17671.99998474121,1409.1599960327148,3223.0000076293945,812.6800079345703
1009.0000076293945,6804.400016784668,1390.5700073242188,9179.504989624023,5125.0,7125.939979553223,7708.360015869141,10639.036140441895,13707.340370178223,9094.68059539795,5433.55184173584,10018.742080688477,5520.196472167969,3316.9551162719727,1278.9948959350586,1050.099998474121,23375.50309753418,999.4969024658203,10406.999992370605,6215.734558105469,5959.323463439941,15134.836547851562,8946.554161071777,16455.884788513184,149.6664810180664,28923.557998657227,10802.215469360352,1124.995132446289,5715.209999084473,1848.0,5056.949996948242,3603.300003051758,19397.66135406494,7864.614372253418,103.72429656982422,1501.609992980957,559.6999969482422,876.0,493.0,1068.9999923706055,13517.230003356934,17412.039993286133,17599.61000061035,5242.199989318848,6965.9999923706055,5084.000015258789,18302.99998474121,1494.2799911499023,3270.0,871.2999954223633
1129.0,7438.199996948242,1498.880012512207,9643.595001220703,5155.0,6685.509994506836,8163.079986572266,11396.544387817383,14683.314437866211,9742.229400634766,5820.425270080566,10732.084869384766,5913.23908996582,3412.2861328125,1315.7538757324219,1086.1000137329102,23907.745231628418,1022.2546768188477,10635.0,6759.326217651367,6480.490905761719,16458.440437316895,9728.967208862305,17895.019813537598,162.75543212890625,30290.57917022705,11312.763214111328,1178.1660385131836,6253.610008239746,2121.0000076293945,5444.919998168945,3774.2249908447266,22317.304931640625,9048.358627319336,119.33638763427734,1546.2900009155273,596.8150024414062,914.0,503.0,1097.9999923706055,13888.680015563965,17789.699996948242,19087.81000518799,5371.800003051758,7202.999984741211,5317.9999923706055,18802.000030517578,1685.4199981689453,3463.9999923706055,947.4800033569336
1135.0000076293945,7381.300003051758,1479.469985961914,9902.067504882812,4917.9999923706055,7280.370010375977,8226.300010681152,11377.875968933105,14659.262069702148,9726.270874023438,5810.890975952148,10714.504875183105,5903.5527267456055,3221.039505004883,1242.0105056762695,1063.5000076293945,26502.785789489746,1133.2142028808594,10440.999984741211,7336.899673461914,7034.238327026367,17864.787467956543,10560.291679382324,19424.120246887207,176.6626205444336,31562.845489501953,11787.922370910645,1227.6514282226562,6251.360000610352,2220.0000076293945,5475.592475891113,3958.324981689453,23905.778205871582,9692.391418457031,127.83036041259766,1509.0199966430664,606.4799880981445,903.0000076293945,504.0,1102.0000076293945,13937.095008850098,17771.960006713867,19287.449981689453,5884.10001373291,7115.9999923706055,5398.0,18481.000022888184,1749.1699981689453,3466.0,932.5499954223633
1103.9999923706055,7069.599990844727,1444.7699890136719,9494.58999633789,4661.999984741211,7475.080032348633,8094.879997253418,10817.402893066406,13937.14820098877,9247.155700683594,5524.647003173828,10186.709396362305,5612.744285583496,2955.860626220703,1139.7593688964844,1012.0999984741211,28566.542999267578,1221.4569778442383,9992.300003051758,7129.010848999023,6834.925323486328,17358.5941696167,10261.069038391113,18873.7437210083,171.6569366455078,30961.152069091797,11563.205154418945,1204.248291015625,5951.419998168945,2211.9999923706055,5305.959991455078,4084.9250259399414,22994.940170288086,9323.099990844727,122.95987701416016,1412.869987487793,585.1949996948242,863.9999847412109,499.0,1078.0,13413.472496032715,17466.000007629395,19088.76001739502,6531.600028991699,6849.14998626709,5353.0,17645.999977111816,1718.2799987792969,3391.0000076293945,900.5399932861328
1019.9999847412109,6620.299987792969,1419.4000091552734,8992.217475891113,4447.9999923706055,7126.8800048828125,7728.650009155273,10414.633804321289,13418.220268249512,8902.852317810059,5318.945419311523,9807.423194885254,5403.762504577637,2767.1327743530273,1066.9872131347656,942.0999984741211,28579.00993347168,1221.9900360107422,10164.999992370605,6867.386039733887,6584.093070983887,16721.557907104492,9884.502067565918,18181.103553771973,165.35736846923828,29437.785369873047,10994.266342163086,1144.996238708496,5420.150001525879,2177.9999923706055,5097.217491149902,3944.465003967285,21426.313972473145,8687.114028930664,114.57202911376953,1294.8099975585938,558.2225112915039,784.0,486.00000762939453,1049.0,12757.594993591309,17057.02000427246,18290.09002685547,6529.299995422363,6404.0,5335.0000076293945,16913.000007629395,1600.2099990844727,3258.0000076293945,891.9300079345703
891.0,6703.299995422363,1331.9200057983398,8882.672485351562,4135.0,6750.460006713867,7602.839996337891,10163.71868133545,13094.941093444824,8688.359878540039,5190.798454284668,9571.137336730957,5273.572074890137,2564.5408325195312,988.8691635131836,878.0000076293945,27445.47794342041,1173.5221252441406,10005.000015258789,6891.961128234863,6607.654396057129,16781.396362304688,9919.873977661133,18246.1650390625,165.9490966796875,27038.665084838867,10098.255752563477,1051.6813507080078,5021.070014953613,2032.0,4851.137504577637,3713.2050018310547,19469.252517700195,7893.640357971191,104.10710906982422,1191.0599822998047,550.3250045776367,701.0,455.99999237060547,972.9999923706055,12099.630004882812,16562.689979553223,17584.16000366211,6194.799987792969,6008.9999923706055,5320.0000076293945,16157.000015258789,1508.349998474121,3129.0,932.2199935913086
741.9999923706055,6350.599990844727,1238.1499938964844,8800.217498779297,3876.999984741211,6672.570014953613,7294.720001220703,9549.65552520752,12303.781723022461,8163.433700561523,4877.18505859375,8992.87622833252,4954.957748413086,2397.5581817626953,924.481819152832,830.2999954223633,25379.802627563477,1085.1973571777344,9616.499984741211,7018.01139831543,6728.504791259766,17088.31900024414,10101.303108215332,18579.877471923828,168.98422241210938,24343.253631591797,9091.587913513184,946.8420791625977,4586.910011291504,1824.0,4600.275009155273,3376.3950119018555,17725.546936035156,7186.670013427734,94.78307342529297,1119.489990234375,522.7275085449219,648.9999923706055,416.0,916.0,11389.657501220703,15980.329986572266,16603.26001739502,5863.200012207031,5765.999969482422,5230.000015258789,15549.000007629395,1434.1800003051758,3006.0,908.3700103759766
660.0000076293945,6048.700012207031,1276.7799911499023,8255.142486572266,3714.0,6611.780014038086,7059.859977722168,8980.942642211914,11571.0517578125,7677.274826049805,4586.732940673828,8457.321380615234,4659.874000549316,2285.3102111816406,881.1997756958008,804.9000091552734,23549.081184387207,1006.9188003540039,9368.400016784668,6764.735084533691,6485.676628112793,16471.610641479492,9736.752410888672,17909.339561462402,162.8856658935547,21840.99634552002,8157.058250427246,849.515625,4226.739990234375,1619.0,4299.664993286133,3177.724998474121,16103.758979797363,6529.130081176758,86.11095428466797,1062.0800094604492,494.0,629.0000076293945,369.0,809.0,10883.947525024414,15532.23998260498,15754.01001739502,5381.099998474121,5588.440002441406,5035.999984741211,15200.000030517578,1326.2099990844727,2915.0,800.3100051879883
591.0,5881.699996948242,1087.8999938964844,7966.215019226074,3603.000015258789,6983.429992675781,7154.029991149902,8656.063087463379,11152.47673034668,7399.554588317871,4420.81095123291,8151.383460998535,4491.306205749512,2215.231918334961,854.1780776977539,793.1999893188477,22124.01463317871,945.9853744506836,9180.200012207031,6529.213973999023,6259.87126159668,15898.134841918945,9397.757537841797,17285.807830810547,157.21463775634766,21468.901260375977,8018.090232849121,835.0428237915039,4188.800003051758,1487.0000076293945,4192.527503967285,2996.5899963378906,15133.379745483398,6135.698196411133,80.92208099365234,1044.739990234375,476.95001220703125,614.0,332.0,714.0000076293945,10645.227485656738,15337.469985961914,15401.539993286133,4975.800010681152,5477.0,4653.0000076293945,14927.999992370605,1301.5500030517578,2798.0000076293945,684.4699935913086
556.0,5825.300003051758,1070.3449935913086,7811.327499389648,3581.0,6877.710006713867,7057.4899978637695,8545.959861755371,11010.619667053223,7305.433837890625,4364.57918548584,8047.699676513672,4434.177764892578,2192.425796508789,845.3841934204102,790.5,21087.341018676758,901.6589736938477,9081.199996948242,6442.672019958496,6176.899307250977,15687.41185760498,9273.194236755371,17056.691787719727,155.13082885742188,21344.626625061035,7971.6767654418945,830.2090911865234,4063.029998779297,1425.0,4069.1725006103516,2843.0650024414062,14715.173904418945,5966.140243530273,78.68582916259766,1041.9599914550781,473.01749420166016,604.0000076293945,310.0,642.0,10520.84748840332,15445.129997253418,15224.990005493164,4684.100028991699,5474.000022888184,4284.9999923706055,14831.000007629395,1274.8699951171875,2786.0,607.4899978637695
536.9999923706055,5760.5000076293945,1052.7899932861328,7674.31502532959,3627.9999923706055,6822.770004272461,7006.67000579834,8679.480735778809,11182.648025512695,7419.572944641113,4432.770790100098,8173.435791015625,4503.456748962402,2205.921844482422,850.5881729125977,795.1999969482422,20727.71792602539,886.2820816040039,9208.5,6192.335319519043,5936.889472961426,15077.86117553711,8912.874671936035,16393.936309814453,149.10305786132812,20496.93500518799,7655.0854568481445,797.2377395629883,4007.3499908447266,1406.0,4017.025001525879,2693.560012817383,14623.0269241333,5928.779991149902,78.19309997558594,1061.5,473.57999420166016,621.0,297.0,618.0,10536.897514343262,15417.26000213623,15231.599998474121,4512.300003051758,5507.999977111816,4064.0,14847.999992370605,1295.9899978637695,2813.0,571.3399963378906
552.9999923706055,6036.899993896484,1084.3099975585938,7796.1350173950195,3751.0,6840.940002441406,7241.7399978637695,9016.996864318848,11617.504013061523,7708.095436096191,4605.146499633789,8491.273544311523,4678.581192016602,2271.4389114379883,875.8510971069336,837.9000015258789,20864.85418701172,892.1458129882812,9581.299964904785,6141.656532287598,5888.301292419434,14954.46224975586,8839.930686950684,16259.766471862793,147.88278198242188,19706.460777282715,7359.863372802734,766.4918823242188,4185.379997253418,1453.0,4196.810012817383,2670.6399993896484,14999.412071228027,6081.382171630859,80.20571899414062,1141.4700088500977,487.7350082397461,663.9999847412109,294.0,606.0,10700.110008239746,15767.589988708496,15777.730010986328,4465.200012207031,5758.9999923706055,4045.0000076293945,15546.999977111816,1320.5,2966.000015258789,556.5300064086914
611.0,6874.800003051758,1257.499984741211,8459.684982299805,4168.0000076293945,7001.370018005371,7811.350006103516,9841.633613586426,12679.966514587402,8413.028480529785,5026.303672790527,9267.83097076416,5106.454238891602,2455.7426376342773,946.9173431396484,958.2999877929688,21678.08194732666,926.9180450439453,10350.999961853027,6528.038116455078,6258.743896484375,15895.271728515625,9396.065078735352,17282.694816589355,157.1863250732422,19091.647468566895,7130.246192932129,742.5784378051758,4675.660003662109,1612.0000076293945,4640.207496643066,2688.4250106811523,16616.238342285156,6736.910377502441,88.851318359375,1375.629997253418,524.4974975585938,785.0000076293945,306.0,665.9999923706055,11188.847511291504,16335.220008850098,16830.949996948242,4479.700004577637,6450.0,4231.0,16215.999992370605,1463.240005493164,3195.0,585.4199981689453
721.0,8109.800003051758,1303.6100006103516,9852.545013427734,4676.000015258789,7308.929985046387,8919.540016174316,11673.35343170166,15039.955406188965,9978.857040405273,5961.796737670898,10992.754959106445,6056.864891052246,2913.611587524414,1123.4684295654297,1079.4999923706055,24707.54712677002,1056.4528579711914,10676.999992370605,7309.0322189331055,7007.520454406738,17796.93235015869,10520.180969238281,19350.342414855957,175.99160766601562,20897.092124938965,7804.533950805664,812.8020324707031,5479.410018920898,1940.0,5382.794998168945,2740.4049911499023,20154.684761047363,8171.542945861816,107.77230072021484,1523.4199981689453,596.5149917602539,904.0,351.99999237060547,741.0,12599.687522888184,17690.57999420166,19517.709968566895,4627.0999755859375,7336.0,4682.0,17803.00001525879,1812.0400009155273,3666.0,597.2900009155273
914.9999923706055,8952.599983215332,1557.8800048828125,10479.20500946045,5127.0000076293945,7530.47998046875,9386.609985351562,12727.031814575195,16397.515213012695,10879.584129333496,6499.929718017578,11985.00008392334,6603.579048156738,3317.770637512207,1279.3093643188477,1181.8000030517578,28420.775749206543,1215.2242050170898,10919.000022888184,7824.521217346191,7501.74454498291,19052.108543395996,11262.144813537598,20715.07692718506,188.4038848876953,25104.936981201172,9376.057304382324,976.4681015014648,6075.259994506836,2223.0000076293945,5639.779991149902,3050.884994506836,23873.172332763672,9679.171630859375,127.65601348876953,1664.0799865722656,657.5099945068359,1012.0000076293945,410.0,812.9999923706055,14104.612510681152,19244.040008544922,21745.160034179688,4993.500015258789,7874.999984741211,5270.0,19233.00001525879,1974.8299942016602,3870.9999923706055,678.2699966430664
1059.0,9305.300003051758,1549.5799942016602,10810.855003356934,5355.0000076293945,8334.339981079102,9572.100006103516,13260.535591125488,17084.881805419922,11335.644836425781,6772.399932861328,12487.398696899414,6880.39412689209,3486.8534622192383,1344.5065307617188,1192.900001525879,30808.673362731934,1317.3266677856445,10992.000007629395,8041.934371948242,7710.188980102539,19581.492874145508,11575.076179504395,21290.668655395508,193.63890075683594,28178.274559020996,10523.870986938477,1096.0069885253906,6616.259994506836,2332.9999923706055,5596.292503356934,3577.8399810791016,27649.07462310791,11210.07861328125,147.84673309326172,1727.9499969482422,706.932502746582,1051.0000076293945,441.99999237060547,876.0,14701.85247039795,19247.41000366211,22633.210021972656,5622.799987792969,8120.999984741211,5522.999977111816,19378.00001525879,1973.520004272461,3960.000015258789,807.0500030517578
1131.9999923706055,9332.699996948242,1782.9800033569336,11008.312507629395,5319.0,8785.099998474121,9644.329986572266,13324.480033874512,17167.267860412598,11390.307144165039,6805.057540893555,12547.614921569824,6913.572494506836,3499.7216186523438,1349.4683990478516,1173.099998474121,31903.845611572266,1364.1543731689453,11005.999977111816,8041.816764831543,7710.076248168945,19581.206581115723,11574.906967163086,21290.357398986816,193.63607025146484,29574.086624145508,11045.171394348145,1150.297737121582,6806.019996643066,2331.000015258789,5492.529998779297,3952.220001220703,28869.66855621338,11704.957901000977,154.37356567382812,1715.270004272461,717.4225158691406,1037.0,453.0,914.9999923706055,14620.319999694824,18858.85001373291,22703.630012512207,6535.5000076293945,8094.0000076293945,5566.0,19321.0,1934.0600051879883,3948.9999923706055,884.9799957275391
1147.9999923706055,9366.700004577637,1628.509994506836,10914.995002746582,5280.0000076293945,8848.370002746582,9566.789985656738,13496.730834960938,17389.19589996338,11537.554145812988,6893.029197692871,12709.822898864746,7002.946983337402,3543.327476501465,1366.2825164794922,1152.6000137329102,32203.052070617676,1376.9479446411133,10990.999977111816,7956.4506759643555,7628.231666564941,19373.34662628174,11452.036094665527,21064.354370117188,191.58056640625,29542.015739440918,11033.193702697754,1149.0503234863281,6930.9899978637695,2274.0,5397.279991149902,4111.679992675781,28834.227363586426,11690.588577270508,154.1840591430664,1699.6100006103516,724.9549942016602,1023.0000152587891,450.0,916.0,14185.645004272461,18574.13998413086,22399.580017089844,6860.5000076293945,8047.999984741211,5543.0000076293945,19123.000007629395,1930.9500045776367,3844.9999923706055,902.75
1156.0,9403.999992370605,1835.160011291504,11002.34750366211,5193.0,8971.400009155273,9530.100006103516,13528.739227294922,17430.43553161621,11564.916221618652,6909.3764572143555,12739.96509552002,7019.5549392700195,3516.8767166137695,1356.0832824707031,1125.5999908447266,32076.464729309082,1371.5352783203125,10930.999992370605,7979.732330322266,7650.55290222168,19430.035736083984,11485.546333312988,21125.991569519043,192.1411590576172,30082.11848449707,11234.908393859863,1170.057876586914,7042.480003356934,2284.0,5346.057510375977,4186.045021057129,28737.11856842041,11651.216613769531,153.66478729248047,1677.3299942016602,744.8275146484375,996.0,439.0,902.0000076293945,13862.642486572266,18355.569999694824,22675.66000366211,6885.700012207031,8011.9999923706055,5543.999977111816,19042.00001525879,1923.5299987792969,3894.0000076293945,865.879997253418
1180.0,9185.700004577637,1483.609992980957,10922.069999694824,5181.0,9060.949996948242,9772.120002746582,13399.341438293457,17263.71933746338,11454.301704406738,6843.29061126709,12618.11164855957,6952.4152755737305,3443.5434951782227,1327.8065032958984,1118.6999969482422,31918.23052215576,1364.7694473266602,10771.999977111816,7991.020401000977,7661.375350952148,19457.52133178711,11501.793739318848,21155.87622833252,192.41295623779297,30882.432640075684,11533.805442810059,1201.1864547729492,6995.849998474121,2276.0,5363.477508544922,4300.7600021362305,27337.192321777344,11083.628662109375,146.17901611328125,1695.1900024414062,736.8150177001953,1015.0000076293945,425.99999237060547,899.0,13695.327507019043,18000.730010986328,22695.530014038086,6936.000015258789,7994.000015258789,5467.0,18885.000022888184,1875.4800109863281,3870.9999923706055,823.1399993896484
1188.0000076293945,9112.000007629395,1435.7999877929688,10795.487495422363,5070.000015258789,8617.130027770996,9691.43000793457,13290.61466217041,17123.635696411133,11361.35765838623,6787.761878967285,12515.7240524292,6896.001029968262,3436.6150512695312,1325.1349487304688,1106.3000030517578,31596.008239746094,1350.9917678833008,10658.999992370605,7804.296722412109,7482.354385375977,19002.86351776123,11233.034957885742,20661.53350830078,187.91690826416016,32076.3438873291,11979.701049804688,1247.6241912841797,6651.289993286133,2213.0,5351.069984436035,4360.265007019043,26949.465965270996,10926.428352355957,144.10575103759766,1686.009994506836,718.0825042724609,1000.0000076293945,417.0,898.0,13844.707511901855,18035.619995117188,22826.150016784668,6744.199981689453,7828.0,5381.000015258789,18801.000022888184,1837.75,3833.9999923706055,815.870002746582
1205.0,9001.599998474121,1449.4499969482422,10598.342506408691,4996.999984741211,8650.349998474121,9438.75,13114.169937133789,16896.304161071777,11210.525497436523,6697.648284912109,12349.56665802002,6804.450462341309,3390.0357208251953,1307.1742782592773,1118.3999938964844,30535.3597946167,1305.640235900879,10651.000007629395,7566.8942947387695,7254.745246887207,18424.806785583496,10891.33211517334,20033.020957946777,182.20057678222656,32518.776252746582,12144.938278198242,1264.8328018188477,6618.889991760254,2142.0000076293945,5371.827491760254,4388.359992980957,27550.548233032227,11170.131912231445,147.31989288330078,1671.1000061035156,704.3550033569336,992.9999847412109,407.00000762939453,996.0,13739.637512207031,17790.25001525879,22385.53000640869,6613.300003051758,7673.9999923706055,5281.0000076293945,18551.0,1855.3600006103516,3788.0,812.1399917602539
